"w","gs"
0.184497217225456,0.0272233195723637
0.192652245053201,0.0794050241894772
0.200807272880946,0.0887669220443926
0.208962300708692,0.0976846452550911
0.217117328536437,0.105947407141623
0.225272356364183,0.113458394674907
0.233427384191928,0.120194722131335
0.241582412019674,0.126179663203726
0.249737439847419,0.131462969274935
0.257892467675164,0.136107425782193
0.26604749550291,0.140180048967338
0.274202523330655,0.143746789032154
0.282357551158401,0.14686948476444
0.290512578986146,0.149604472447701
0.298667606813892,0.152002029771152
0.306822634641637,0.154106461688045
0.314977662469383,0.155956468576956
0.323132690297128,0.157585630408762
0.331287718124873,0.159022988648993
0.339442745952619,0.160293624036766
0.347597773780364,0.16141913284424
0.35575280160811,0.162418114778362
0.363907829435855,0.163306623113447
0.372062857263601,0.164098476319658
0.380217885091346,0.164805606012307
0.388372912919092,0.165438343451522
0.396527940746837,0.166005616568533
0.404682968574583,0.166515180126451
0.412837996402328,0.166973759238062
0.420993024230073,0.167387208486983
0.429148052057819,0.167760632034512
0.437303079885564,0.168098503358046
0.44545810771331,0.168404714255464
0.453613135541055,0.168682698436884
0.461768163368801,0.168935453653847
0.469923191196546,0.169165637467874
0.478078219024291,0.169375579482296
0.486233246852037,0.16956732935512
0.494388274679782,0.169742741043184
0.502543302507528,0.169903411986408
0.510698330335273,0.170050782005126
0.518853358163019,0.170186141131273
0.527008385990764,0.170310615184832
0.53516341381851,0.170425224303707
0.543318441646255,0.170530885484464
0.551473469474,0.170628407995335
0.559628497301746,0.170718520058717
0.567783525129491,0.170801873373494
0.575938552957237,0.170879069697427
0.584093580784982,0.170950632160104
0.592248608612728,0.171017050232811
0.600403636440473,0.171078744084367
0.608558664268219,0.1711361076863
0.616713692095964,0.171189503264444
0.62486871992371,0.1712392394815
0.633023747751455,0.17128562615133
0.6411787755792,0.171328910482516
0.649333803406946,0.171369344200794
0.657488831234691,0.171407140887601
0.665643859062437,0.171442517635583
0.673798886890182,0.17147563332898
0.681953914717928,0.171506669551542
0.690108942545673,0.171535769236676
0.698263970373418,0.171563095784284
0.706418998201164,0.171588752233111
0.714574026028909,0.171612866662841
0.722729053856655,0.171635553601215
0.7308840816844,0.171656896795903
0.739039109512146,0.171677015888048
0.747194137339891,0.171695962903267
0.755349165167637,0.171713841183494
0.763504192995382,0.17173070235526
0.771659220823127,0.171746628181941
0.779814248650873,0.171761684411615
0.787969276478618,0.171775905179878
0.796124304306364,0.171789363305653
0.804279332134109,0.171802095748121
0.812434359961855,0.171814152991487
0.8205893877896,0.171825582051244
0.828744415617346,0.171836414392716
0.836899443445091,0.171846686201355
0.845054471272837,0.171856436369833
0.853209499100582,0.171865693712071
0.861364526928327,0.171874490078429
0.869519554756073,0.171882847563568
0.877674582583818,0.171890791608634
0.885829610411564,0.171898358719797
0.893984638239309,0.171905542666584
0.902139666067055,0.171912400821566
0.9102946938948,0.171918918068365
0.918449721722545,0.171925141910884
0.926604749550291,0.171931063035564
0.934759777378036,0.171936722464805
0.942914805205782,0.171942125578569
0.951069833033527,0.171947270725659
0.959224860861273,0.171952188963157
0.967379888689018,0.171956884860703
0.975534916516764,0.171961377697398
0.983689944344509,0.17196566802228
0.991844972172254,0.171969776291448
1,0.171973704445766
